store_id,item_id,date,cnt
STORE_1,STORE_1_555,2014-10-15,10
STORE_1,STORE_1_555,2014-10-16,17
STORE_1,STORE_1_555,2014-10-17,24
STORE_1,STORE_1_555,2014-10-18,29
STORE_1,STORE_1_555,2014-10-19,16
STORE_1,STORE_1_555,2014-10-20,10
STORE_1,STORE_1_555,2014-10-21,12
STORE_1,STORE_1_555,2014-10-22,7
STORE_1,STORE_1_555,2014-10-23,23
STORE_1,STORE_1_555,2014-10-24,22
STORE_1,STORE_1_555,2014-10-25,26
STORE_1,STORE_1_555,2014-10-26,11
STORE_1,STORE_1_555,2014-10-27,19
STORE_1,STORE_1_555,2014-10-28,23
STORE_1,STORE_1_555,2014-10-29,10
STORE_1,STORE_1_555,2014-10-30,16
STORE_1,STORE_1_555,2014-10-31,24
STORE_1,STORE_1_555,2014-11-01,34
STORE_1,STORE_1_555,2014-11-02,14
STORE_1,STORE_1_555,2014-11-03,17
STORE_1,STORE_1_555,2014-11-04,12
STORE_1,STORE_1_555,2014-11-05,15
STORE_1,STORE_1_555,2014-11-06,19
STORE_1,STORE_1_555,2014-11-07,18
STORE_1,STORE_1_555,2014-11-08,28
STORE_1,STORE_1_555,2014-11-09,24
STORE_1,STORE_1_555,2014-11-10,13
STORE_1,STORE_1_555,2014-11-11,16
STORE_1,STORE_1_555,2014-11-12,17
STORE_1,STORE_1_555,2014-11-13,9
STORE_1,STORE_1_555,2014-11-14,18
STORE_1,STORE_1_555,2014-11-15,26
STORE_1,STORE_1_555,2014-11-16,25
STORE_1,STORE_1_555,2014-11-17,21
STORE_1,STORE_1_555,2014-11-18,24
STORE_1,STORE_1_555,2014-11-19,12
STORE_1,STORE_1_555,2014-11-20,13
STORE_1,STORE_1_555,2014-11-21,21
STORE_1,STORE_1_555,2014-11-22,27
STORE_1,STORE_1_555,2014-11-23,15
STORE_1,STORE_1_555,2014-11-24,12
STORE_1,STORE_1_555,2014-11-25,20
STORE_1,STORE_1_555,2014-11-26,28
STORE_1,STORE_1_555,2014-11-27,31
STORE_1,STORE_1_555,2014-11-28,30
STORE_1,STORE_1_555,2014-11-29,25
STORE_1,STORE_1_555,2014-11-30,9
STORE_1,STORE_1_555,2014-12-01,7
STORE_1,STORE_1_555,2014-12-02,15
STORE_1,STORE_1_555,2014-12-03,11
STORE_1,STORE_1_555,2014-12-04,10
STORE_1,STORE_1_555,2014-12-05,22
STORE_1,STORE_1_555,2014-12-06,18
STORE_1,STORE_1_555,2014-12-07,24
STORE_1,STORE_1_555,2014-12-08,9
STORE_1,STORE_1_555,2014-12-09,24
STORE_1,STORE_1_555,2014-12-10,18
STORE_1,STORE_1_555,2014-12-11,14
STORE_1,STORE_1_555,2014-12-12,19
STORE_1,STORE_1_555,2014-12-13,26
STORE_1,STORE_1_555,2014-12-14,20
STORE_1,STORE_1_555,2014-12-15,17
STORE_1,STORE_1_555,2014-12-16,22
STORE_1,STORE_1_555,2014-12-17,15
STORE_1,STORE_1_555,2014-12-18,29
STORE_1,STORE_1_555,2014-12-19,35
STORE_1,STORE_1_555,2014-12-20,21
STORE_1,STORE_1_555,2014-12-21,16
STORE_1,STORE_1_555,2014-12-22,13
STORE_1,STORE_1_555,2014-12-23,48
STORE_1,STORE_1_555,2014-12-24,21
STORE_1,STORE_1_555,2014-12-25,0
STORE_1,STORE_1_555,2014-12-26,33
STORE_1,STORE_1_555,2014-12-27,23
STORE_1,STORE_1_555,2014-12-28,23
STORE_1,STORE_1_555,2014-12-29,7
STORE_1,STORE_1_555,2014-12-30,11
STORE_1,STORE_1_555,2014-12-31,14
STORE_1,STORE_1_555,2015-01-01,18
STORE_1,STORE_1_555,2015-01-02,31
STORE_1,STORE_1_555,2015-01-03,17
STORE_1,STORE_1_555,2015-01-04,21
STORE_1,STORE_1_555,2015-01-05,10
STORE_1,STORE_1_555,2015-01-06,14
STORE_1,STORE_1_555,2015-01-07,9
STORE_1,STORE_1_555,2015-01-08,9
STORE_1,STORE_1_555,2015-01-09,16
STORE_1,STORE_1_555,2015-01-10,22
STORE_1,STORE_1_555,2015-01-11,21
STORE_1,STORE_1_555,2015-01-12,9
STORE_1,STORE_1_555,2015-01-13,18
STORE_1,STORE_1_555,2015-01-14,15
STORE_1,STORE_1_555,2015-01-15,18
STORE_1,STORE_1_555,2015-01-16,17
STORE_1,STORE_1_555,2015-01-17,21
STORE_1,STORE_1_555,2015-01-18,15
STORE_1,STORE_1_555,2015-01-19,14
STORE_1,STORE_1_555,2015-01-20,21
STORE_1,STORE_1_555,2015-01-21,12
STORE_1,STORE_1_555,2015-01-22,8
STORE_1,STORE_1_555,2015-01-23,13
STORE_1,STORE_1_555,2015-01-24,19
STORE_1,STORE_1_555,2015-01-25,14
STORE_1,STORE_1_555,2015-01-26,15
STORE_1,STORE_1_555,2015-01-27,15
STORE_1,STORE_1_555,2015-01-28,12
STORE_1,STORE_1_555,2015-01-29,16
STORE_1,STORE_1_555,2015-01-30,25
STORE_1,STORE_1_555,2015-01-31,29
STORE_1,STORE_1_555,2015-02-01,11
STORE_1,STORE_1_555,2015-02-02,21
STORE_1,STORE_1_555,2015-02-03,23
STORE_1,STORE_1_555,2015-02-04,9
STORE_1,STORE_1_555,2015-02-05,20
STORE_1,STORE_1_555,2015-02-06,38
STORE_1,STORE_1_555,2015-02-07,31
STORE_1,STORE_1_555,2015-02-08,29
STORE_1,STORE_1_555,2015-02-09,38
STORE_1,STORE_1_555,2015-02-10,29
STORE_1,STORE_1_555,2015-02-11,15
STORE_1,STORE_1_555,2015-02-12,28
STORE_1,STORE_1_555,2015-02-13,23
STORE_1,STORE_1_555,2015-02-14,19
STORE_1,STORE_1_555,2015-02-15,18
STORE_1,STORE_1_555,2015-02-16,11
STORE_1,STORE_1_555,2015-02-17,15
STORE_1,STORE_1_555,2015-02-18,18
STORE_1,STORE_1_555,2015-02-19,26
STORE_1,STORE_1_555,2015-02-20,18
STORE_1,STORE_1_555,2015-02-21,28
STORE_1,STORE_1_555,2015-02-22,20
STORE_1,STORE_1_555,2015-02-23,18
STORE_1,STORE_1_555,2015-02-24,22
STORE_1,STORE_1_555,2015-02-25,18
STORE_1,STORE_1_555,2015-02-26,20
STORE_1,STORE_1_555,2015-02-27,31
STORE_1,STORE_1_555,2015-02-28,34
STORE_1,STORE_1_555,2015-03-01,25
STORE_1,STORE_1_555,2015-03-02,24
STORE_1,STORE_1_555,2015-03-03,14
STORE_1,STORE_1_555,2015-03-04,25
STORE_1,STORE_1_555,2015-03-05,16
STORE_1,STORE_1_555,2015-03-06,26
STORE_1,STORE_1_555,2015-03-07,29
STORE_1,STORE_1_555,2015-03-08,21
STORE_1,STORE_1_555,2015-03-09,16
STORE_1,STORE_1_555,2015-03-10,24
STORE_1,STORE_1_555,2015-03-11,15
STORE_1,STORE_1_555,2015-03-12,25
STORE_1,STORE_1_555,2015-03-13,20
STORE_1,STORE_1_555,2015-03-14,29
STORE_1,STORE_1_555,2015-03-15,32
STORE_1,STORE_1_555,2015-03-16,26
STORE_1,STORE_1_555,2015-03-17,24
STORE_1,STORE_1_555,2015-03-18,22
STORE_1,STORE_1_555,2015-03-19,10
STORE_1,STORE_1_555,2015-03-20,18
STORE_1,STORE_1_555,2015-03-21,20
STORE_1,STORE_1_555,2015-03-22,18
STORE_1,STORE_1_555,2015-03-23,13
STORE_1,STORE_1_555,2015-03-24,17
STORE_1,STORE_1_555,2015-03-25,20
STORE_1,STORE_1_555,2015-03-26,19
STORE_1,STORE_1_555,2015-03-27,13
STORE_1,STORE_1_555,2015-03-28,17
STORE_1,STORE_1_555,2015-03-29,16
STORE_1,STORE_1_555,2015-03-30,12
STORE_1,STORE_1_555,2015-03-31,15
STORE_1,STORE_1_555,2015-04-01,14
STORE_1,STORE_1_555,2015-04-02,14
STORE_1,STORE_1_555,2015-04-03,27
STORE_1,STORE_1_555,2015-04-04,41
STORE_1,STORE_1_555,2015-04-05,27
STORE_1,STORE_1_555,2015-04-06,15
STORE_1,STORE_1_555,2015-04-07,20
STORE_1,STORE_1_555,2015-04-08,11
STORE_1,STORE_1_555,2015-04-09,12
STORE_1,STORE_1_555,2015-04-10,25
STORE_1,STORE_1_555,2015-04-11,24
STORE_1,STORE_1_555,2015-04-12,21
STORE_1,STORE_1_555,2015-04-13,17
STORE_1,STORE_1_555,2015-04-14,14
STORE_1,STORE_1_555,2015-04-15,21
STORE_1,STORE_1_555,2015-04-16,18
STORE_1,STORE_1_555,2015-04-17,18
STORE_1,STORE_1_555,2015-04-18,21
STORE_1,STORE_1_555,2015-04-19,18
STORE_1,STORE_1_555,2015-04-20,4
STORE_1,STORE_1_555,2015-04-21,15
STORE_1,STORE_1_555,2015-04-22,12
STORE_1,STORE_1_555,2015-04-23,14
STORE_1,STORE_1_555,2015-04-24,16
STORE_1,STORE_1_555,2015-04-25,16
STORE_1,STORE_1_555,2015-04-26,14
STORE_1,STORE_1_555,2015-04-27,10
STORE_1,STORE_1_555,2015-04-28,7
STORE_1,STORE_1_555,2015-04-29,10
STORE_1,STORE_1_555,2015-04-30,11
STORE_1,STORE_1_555,2015-05-01,22
STORE_1,STORE_1_555,2015-05-02,29
STORE_1,STORE_1_555,2015-05-03,31
STORE_1,STORE_1_555,2015-05-04,14
STORE_1,STORE_1_555,2015-05-05,18
STORE_1,STORE_1_555,2015-05-06,22
STORE_1,STORE_1_555,2015-05-07,18
STORE_1,STORE_1_555,2015-05-08,29
STORE_1,STORE_1_555,2015-05-09,20
STORE_1,STORE_1_555,2015-05-10,20
STORE_1,STORE_1_555,2015-05-11,13
STORE_1,STORE_1_555,2015-05-12,18
STORE_1,STORE_1_555,2015-05-13,15
STORE_1,STORE_1_555,2015-05-14,14
STORE_1,STORE_1_555,2015-05-15,20
STORE_1,STORE_1_555,2015-05-16,18
STORE_1,STORE_1_555,2015-05-17,18
STORE_1,STORE_1_555,2015-05-18,18
STORE_1,STORE_1_555,2015-05-19,17
STORE_1,STORE_1_555,2015-05-20,13
STORE_1,STORE_1_555,2015-05-21,26
STORE_1,STORE_1_555,2015-05-22,19
STORE_1,STORE_1_555,2015-05-23,21
STORE_1,STORE_1_555,2015-05-24,12
STORE_1,STORE_1_555,2015-05-25,16
STORE_1,STORE_1_555,2015-05-26,13
STORE_1,STORE_1_555,2015-05-27,14
STORE_1,STORE_1_555,2015-05-28,12
STORE_1,STORE_1_555,2015-05-29,11
STORE_1,STORE_1_555,2015-05-30,16
STORE_1,STORE_1_555,2015-05-31,14
STORE_1,STORE_1_555,2015-06-01,14
STORE_1,STORE_1_555,2015-06-02,18
STORE_1,STORE_1_555,2015-06-03,12
STORE_1,STORE_1_555,2015-06-04,24
STORE_1,STORE_1_555,2015-06-05,25
STORE_1,STORE_1_555,2015-06-06,25
STORE_1,STORE_1_555,2015-06-07,19
STORE_1,STORE_1_555,2015-06-08,12
STORE_1,STORE_1_555,2015-06-09,21
STORE_1,STORE_1_555,2015-06-10,24
STORE_1,STORE_1_555,2015-06-11,14
STORE_1,STORE_1_555,2015-06-12,19
STORE_1,STORE_1_555,2015-06-13,18
STORE_1,STORE_1_555,2015-06-14,21
STORE_1,STORE_1_555,2015-06-15,19
STORE_1,STORE_1_555,2015-06-16,33
STORE_1,STORE_1_555,2015-06-17,9
STORE_1,STORE_1_555,2015-06-18,22
STORE_1,STORE_1_555,2015-06-19,12
STORE_1,STORE_1_555,2015-06-20,21
STORE_1,STORE_1_555,2015-06-21,20
STORE_1,STORE_1_555,2015-06-22,7
STORE_1,STORE_1_555,2015-06-23,17
STORE_1,STORE_1_555,2015-06-24,14
STORE_1,STORE_1_555,2015-06-25,19
STORE_1,STORE_1_555,2015-06-26,9
STORE_1,STORE_1_555,2015-06-27,15
STORE_1,STORE_1_555,2015-06-28,15
STORE_1,STORE_1_555,2015-06-29,6
STORE_1,STORE_1_555,2015-06-30,23
STORE_1,STORE_1_555,2015-07-01,12
STORE_1,STORE_1_555,2015-07-02,17
STORE_1,STORE_1_555,2015-07-03,33
STORE_1,STORE_1_555,2015-07-04,21
STORE_1,STORE_1_555,2015-07-05,16
STORE_1,STORE_1_555,2015-07-06,20
STORE_1,STORE_1_555,2015-07-07,11
STORE_1,STORE_1_555,2015-07-08,7
STORE_1,STORE_1_555,2015-07-09,14
STORE_1,STORE_1_555,2015-07-10,24
STORE_1,STORE_1_555,2015-07-11,18
STORE_1,STORE_1_555,2015-07-12,23
STORE_1,STORE_1_555,2015-07-13,16
STORE_1,STORE_1_555,2015-07-14,30
STORE_1,STORE_1_555,2015-07-15,10
STORE_1,STORE_1_555,2015-07-16,15
STORE_1,STORE_1_555,2015-07-17,25
STORE_1,STORE_1_555,2015-07-18,26
STORE_1,STORE_1_555,2015-07-19,19
STORE_1,STORE_1_555,2015-07-20,18
STORE_1,STORE_1_555,2015-07-21,20
STORE_1,STORE_1_555,2015-07-22,11
STORE_1,STORE_1_555,2015-07-23,23
STORE_1,STORE_1_555,2015-07-24,19
STORE_1,STORE_1_555,2015-07-25,16
STORE_1,STORE_1_555,2015-07-26,15
STORE_1,STORE_1_555,2015-07-27,15
STORE_1,STORE_1_555,2015-07-28,13
STORE_1,STORE_1_555,2015-07-29,18
STORE_1,STORE_1_555,2015-07-30,12
STORE_1,STORE_1_555,2015-07-31,29
STORE_1,STORE_1_555,2015-08-01,24
STORE_1,STORE_1_555,2015-08-02,34
STORE_1,STORE_1_555,2015-08-03,20
STORE_1,STORE_1_555,2015-08-04,25
STORE_1,STORE_1_555,2015-08-05,25
STORE_1,STORE_1_555,2015-08-06,20
STORE_1,STORE_1_555,2015-08-07,14
STORE_1,STORE_1_555,2015-08-08,22
STORE_1,STORE_1_555,2015-08-09,23
STORE_1,STORE_1_555,2015-08-10,13
STORE_1,STORE_1_555,2015-08-11,24
STORE_1,STORE_1_555,2015-08-12,12
STORE_1,STORE_1_555,2015-08-13,13
STORE_1,STORE_1_555,2015-08-14,31
STORE_1,STORE_1_555,2015-08-15,30
STORE_1,STORE_1_555,2015-08-16,40
STORE_1,STORE_1_555,2015-08-17,16
STORE_1,STORE_1_555,2015-08-18,35
STORE_1,STORE_1_555,2015-08-19,23
STORE_1,STORE_1_555,2015-08-20,16
STORE_1,STORE_1_555,2015-08-21,29
STORE_1,STORE_1_555,2015-08-22,13
STORE_1,STORE_1_555,2015-08-23,21
STORE_1,STORE_1_555,2015-08-24,12
STORE_1,STORE_1_555,2015-08-25,18
STORE_1,STORE_1_555,2015-08-26,10
STORE_1,STORE_1_555,2015-08-27,21
STORE_1,STORE_1_555,2015-08-28,22
STORE_1,STORE_1_555,2015-08-29,21
STORE_1,STORE_1_555,2015-08-30,32
STORE_1,STORE_1_555,2015-08-31,30
STORE_1,STORE_1_555,2015-09-01,23
STORE_1,STORE_1_555,2015-09-02,23
STORE_1,STORE_1_555,2015-09-03,29
STORE_1,STORE_1_555,2015-09-04,19
STORE_1,STORE_1_555,2015-09-05,30
STORE_1,STORE_1_555,2015-09-06,30
STORE_1,STORE_1_555,2015-09-07,21
STORE_1,STORE_1_555,2015-09-08,17
STORE_1,STORE_1_555,2015-09-09,21
STORE_1,STORE_1_555,2015-09-10,31
STORE_1,STORE_1_555,2015-09-11,34
STORE_1,STORE_1_555,2015-09-12,39
STORE_1,STORE_1_555,2015-09-13,25
STORE_1,STORE_1_555,2015-09-14,21
STORE_1,STORE_1_555,2015-09-15,35
STORE_1,STORE_1_555,2015-09-16,22
STORE_1,STORE_1_555,2015-09-17,23
STORE_1,STORE_1_555,2015-09-18,18
STORE_1,STORE_1_555,2015-09-19,39
STORE_1,STORE_1_555,2015-09-20,27
STORE_1,STORE_1_555,2015-09-21,13
STORE_1,STORE_1_555,2015-09-22,9
STORE_1,STORE_1_555,2015-09-23,17
STORE_1,STORE_1_555,2015-09-24,20
STORE_1,STORE_1_555,2015-09-25,14
STORE_1,STORE_1_555,2015-09-26,30
STORE_1,STORE_1_555,2015-09-27,28
STORE_1,STORE_1_555,2015-09-28,14
STORE_1,STORE_1_555,2015-09-29,8
STORE_1,STORE_1_555,2015-09-30,11
STORE_1,STORE_1_555,2015-10-01,22
STORE_1,STORE_1_555,2015-10-02,30
STORE_1,STORE_1_555,2015-10-03,15
STORE_1,STORE_1_555,2015-10-04,31
STORE_1,STORE_1_555,2015-10-05,25
STORE_1,STORE_1_555,2015-10-06,21
STORE_1,STORE_1_555,2015-10-07,18
STORE_1,STORE_1_555,2015-10-08,21
STORE_1,STORE_1_555,2015-10-09,23
STORE_1,STORE_1_555,2015-10-10,28
STORE_1,STORE_1_555,2015-10-11,30
STORE_1,STORE_1_555,2015-10-12,11
STORE_1,STORE_1_555,2015-10-13,26
STORE_1,STORE_1_555,2015-10-14,30
STORE_1,STORE_1_555,2015-10-15,28
STORE_1,STORE_1_555,2015-10-16,20
STORE_1,STORE_1_555,2015-10-17,30
STORE_1,STORE_1_555,2015-10-18,39
STORE_1,STORE_1_555,2015-10-19,18
STORE_1,STORE_1_555,2015-10-20,28
STORE_1,STORE_1_555,2015-10-21,16
STORE_1,STORE_1_555,2015-10-22,30
STORE_1,STORE_1_555,2015-10-23,27
STORE_1,STORE_1_555,2015-10-24,38
STORE_1,STORE_1_555,2015-10-25,21
STORE_1,STORE_1_555,2015-10-26,22
STORE_1,STORE_1_555,2015-10-27,17
STORE_1,STORE_1_555,2015-10-28,20
STORE_1,STORE_1_555,2015-10-29,21
STORE_1,STORE_1_555,2015-10-30,29
STORE_1,STORE_1_555,2015-10-31,27
STORE_1,STORE_1_555,2015-11-01,32
STORE_1,STORE_1_555,2015-11-02,12
STORE_1,STORE_1_555,2015-11-03,26
STORE_1,STORE_1_555,2015-11-04,10
STORE_1,STORE_1_555,2015-11-05,31
STORE_1,STORE_1_555,2015-11-06,17
STORE_1,STORE_1_555,2015-11-07,41
STORE_1,STORE_1_555,2015-11-08,16
STORE_1,STORE_1_555,2015-11-09,30
STORE_1,STORE_1_555,2015-11-10,26
STORE_1,STORE_1_555,2015-11-11,12
STORE_1,STORE_1_555,2015-11-12,27
STORE_1,STORE_1_555,2015-11-13,21
STORE_1,STORE_1_555,2015-11-14,27
STORE_1,STORE_1_555,2015-11-15,21
STORE_1,STORE_1_555,2015-11-16,25
STORE_1,STORE_1_555,2015-11-17,13
STORE_1,STORE_1_555,2015-11-18,15
STORE_1,STORE_1_555,2015-11-19,26
STORE_1,STORE_1_555,2015-11-20,18
STORE_1,STORE_1_555,2015-11-21,36
STORE_1,STORE_1_555,2015-11-22,22
STORE_1,STORE_1_555,2015-11-23,21
STORE_1,STORE_1_555,2015-11-24,24
STORE_1,STORE_1_555,2015-11-25,30
STORE_1,STORE_1_555,2015-11-26,33
STORE_1,STORE_1_555,2015-11-27,25
STORE_1,STORE_1_555,2015-11-28,24
STORE_1,STORE_1_555,2015-11-29,21
STORE_1,STORE_1_555,2015-11-30,26
STORE_1,STORE_1_555,2015-12-01,12
STORE_1,STORE_1_555,2015-12-02,17
STORE_1,STORE_1_555,2015-12-03,26
STORE_1,STORE_1_555,2015-12-04,38
STORE_1,STORE_1_555,2015-12-05,36
STORE_1,STORE_1_555,2015-12-06,26
STORE_1,STORE_1_555,2015-12-07,15
STORE_1,STORE_1_555,2015-12-08,22
STORE_1,STORE_1_555,2015-12-09,30
STORE_1,STORE_1_555,2015-12-10,21
STORE_1,STORE_1_555,2015-12-11,25
STORE_1,STORE_1_555,2015-12-12,42
STORE_1,STORE_1_555,2015-12-13,35
STORE_1,STORE_1_555,2015-12-14,24
STORE_1,STORE_1_555,2015-12-15,19
STORE_1,STORE_1_555,2015-12-16,27
STORE_1,STORE_1_555,2015-12-17,29
STORE_1,STORE_1_555,2015-12-18,35
STORE_1,STORE_1_555,2015-12-19,30
STORE_1,STORE_1_555,2015-12-20,40
STORE_1,STORE_1_555,2015-12-21,23
STORE_1,STORE_1_555,2015-12-22,26
STORE_1,STORE_1_555,2015-12-23,25
STORE_1,STORE_1_555,2015-12-24,39
STORE_1,STORE_1_555,2015-12-25,0
STORE_1,STORE_1_555,2015-12-26,35
STORE_1,STORE_1_555,2015-12-27,23
STORE_1,STORE_1_555,2015-12-28,12
STORE_1,STORE_1_555,2015-12-29,20
STORE_1,STORE_1_555,2015-12-30,15
STORE_1,STORE_1_555,2015-12-31,32
STORE_1,STORE_1_555,2016-01-01,23
STORE_1,STORE_1_555,2016-01-02,35
STORE_1,STORE_1_555,2016-01-03,17
STORE_1,STORE_1_555,2016-01-04,32
STORE_1,STORE_1_555,2016-01-05,25
STORE_1,STORE_1_555,2016-01-06,16
STORE_1,STORE_1_555,2016-01-07,10
STORE_1,STORE_1_555,2016-01-08,16
STORE_1,STORE_1_555,2016-01-09,15
STORE_1,STORE_1_555,2016-01-10,17
STORE_1,STORE_1_555,2016-01-11,20
STORE_1,STORE_1_555,2016-01-12,21
STORE_1,STORE_1_555,2016-01-13,18
STORE_1,STORE_1_555,2016-01-14,28
STORE_1,STORE_1_555,2016-01-15,22
STORE_1,STORE_1_555,2016-01-16,29
STORE_1,STORE_1_555,2016-01-17,17
STORE_1,STORE_1_555,2016-01-18,9
STORE_1,STORE_1_555,2016-01-19,15
STORE_1,STORE_1_555,2016-01-20,22
STORE_1,STORE_1_555,2016-01-21,13
STORE_2,STORE_2_252,2011-01-29,39
STORE_2,STORE_2_252,2011-01-30,38
STORE_2,STORE_2_252,2011-01-31,18
STORE_2,STORE_2_252,2011-02-01,37
STORE_2,STORE_2_252,2011-02-02,40
STORE_2,STORE_2_252,2011-02-03,46
STORE_2,STORE_2_252,2011-02-04,27
STORE_2,STORE_2_252,2011-02-05,69
STORE_2,STORE_2_252,2011-02-06,60
STORE_2,STORE_2_252,2011-02-07,41
STORE_2,STORE_2_252,2011-02-08,29
STORE_2,STORE_2_252,2011-02-09,37
STORE_2,STORE_2_252,2011-02-10,47
STORE_2,STORE_2_252,2011-02-11,51
STORE_2,STORE_2_252,2011-02-12,62
STORE_2,STORE_2_252,2011-02-13,64
STORE_2,STORE_2_252,2011-02-14,21
STORE_2,STORE_2_252,2011-02-15,25
STORE_2,STORE_2_252,2011-02-16,35
STORE_2,STORE_2_252,2011-02-17,21
STORE_2,STORE_2_252,2011-02-18,24
STORE_2,STORE_2_252,2011-02-19,48
STORE_2,STORE_2_252,2011-02-20,41
STORE_2,STORE_2_252,2011-02-21,38
STORE_2,STORE_2_252,2011-02-22,33
STORE_2,STORE_2_252,2011-02-23,27
STORE_2,STORE_2_252,2011-02-24,30
STORE_2,STORE_2_252,2011-02-25,26
STORE_2,STORE_2_252,2011-02-26,42
STORE_2,STORE_2_252,2011-02-27,49
STORE_2,STORE_2_252,2011-02-28,32
STORE_2,STORE_2_252,2011-03-01,30
STORE_2,STORE_2_252,2011-03-02,23
STORE_2,STORE_2_252,2011-03-03,46
STORE_2,STORE_2_252,2011-03-04,38
STORE_2,STORE_2_252,2011-03-05,57
STORE_2,STORE_2_252,2011-03-06,41
STORE_2,STORE_2_252,2011-03-07,30
STORE_2,STORE_2_252,2011-03-08,34
STORE_2,STORE_2_252,2011-03-09,38
STORE_2,STORE_2_252,2011-03-10,32
STORE_2,STORE_2_252,2011-03-11,51
STORE_2,STORE_2_252,2011-03-12,53
STORE_2,STORE_2_252,2011-03-13,46
STORE_2,STORE_2_252,2011-03-14,54
STORE_2,STORE_2_252,2011-03-15,32
STORE_2,STORE_2_252,2011-03-16,35
STORE_2,STORE_2_252,2011-03-17,39
STORE_2,STORE_2_252,2011-03-18,21
STORE_2,STORE_2_252,2011-03-19,31
STORE_2,STORE_2_252,2011-03-20,43
STORE_2,STORE_2_252,2011-03-21,26
STORE_2,STORE_2_252,2011-03-22,28
STORE_2,STORE_2_252,2011-03-23,25
STORE_2,STORE_2_252,2011-03-24,26
STORE_2,STORE_2_252,2011-03-25,26
STORE_2,STORE_2_252,2011-03-26,39
STORE_2,STORE_2_252,2011-03-27,36
STORE_2,STORE_2_252,2011-03-28,26
STORE_2,STORE_2_252,2011-03-29,21
STORE_2,STORE_2_252,2011-03-30,36
STORE_2,STORE_2_252,2011-03-31,44
STORE_2,STORE_2_252,2011-04-01,70
STORE_2,STORE_2_252,2011-04-02,42
STORE_2,STORE_2_252,2011-04-03,65
STORE_2,STORE_2_252,2011-04-04,44
STORE_2,STORE_2_252,2011-04-05,30
STORE_2,STORE_2_252,2011-04-06,26
STORE_2,STORE_2_252,2011-04-07,20
STORE_2,STORE_2_252,2011-04-08,39
STORE_2,STORE_2_252,2011-04-09,41
STORE_2,STORE_2_252,2011-04-10,47
STORE_2,STORE_2_252,2011-04-11,28
STORE_2,STORE_2_252,2011-04-12,27
STORE_2,STORE_2_252,2011-04-13,24
STORE_2,STORE_2_252,2011-04-14,34
STORE_2,STORE_2_252,2011-04-15,37
STORE_2,STORE_2_252,2011-04-16,52
STORE_2,STORE_2_252,2011-04-17,39
STORE_2,STORE_2_252,2011-04-18,32
STORE_2,STORE_2_252,2011-04-19,21
STORE_2,STORE_2_252,2011-04-20,36
STORE_2,STORE_2_252,2011-04-21,34
STORE_2,STORE_2_252,2011-04-22,38
STORE_2,STORE_2_252,2011-04-23,42
STORE_2,STORE_2_252,2011-04-24,34
STORE_2,STORE_2_252,2011-04-25,37
STORE_2,STORE_2_252,2011-04-26,24
STORE_2,STORE_2_252,2011-04-27,28
STORE_2,STORE_2_252,2011-04-28,22
STORE_2,STORE_2_252,2011-04-29,26
STORE_2,STORE_2_252,2011-04-30,46
STORE_2,STORE_2_252,2011-05-01,53
STORE_2,STORE_2_252,2011-05-02,49
STORE_2,STORE_2_252,2011-05-03,39
STORE_2,STORE_2_252,2011-05-04,53
STORE_2,STORE_2_252,2011-05-05,45
STORE_2,STORE_2_252,2011-05-06,32
STORE_2,STORE_2_252,2011-05-07,50
STORE_2,STORE_2_252,2011-05-08,23
STORE_2,STORE_2_252,2011-05-09,36
STORE_2,STORE_2_252,2011-05-10,16
STORE_2,STORE_2_252,2011-05-11,21
STORE_2,STORE_2_252,2011-05-12,31
STORE_2,STORE_2_252,2011-05-13,29
STORE_2,STORE_2_252,2011-05-14,38
STORE_2,STORE_2_252,2011-05-15,46
STORE_2,STORE_2_252,2011-05-16,38
STORE_2,STORE_2_252,2011-05-17,21
STORE_2,STORE_2_252,2011-05-18,24
STORE_2,STORE_2_252,2011-05-19,38
STORE_2,STORE_2_252,2011-05-20,32
STORE_2,STORE_2_252,2011-05-21,37
STORE_2,STORE_2_252,2011-05-22,38
STORE_2,STORE_2_252,2011-05-23,31
STORE_2,STORE_2_252,2011-05-24,32
STORE_2,STORE_2_252,2011-05-25,23
STORE_2,STORE_2_252,2011-05-26,34
STORE_2,STORE_2_252,2011-05-27,30
STORE_2,STORE_2_252,2011-05-28,38
STORE_2,STORE_2_252,2011-05-29,31
STORE_2,STORE_2_252,2011-05-30,31
STORE_2,STORE_2_252,2011-05-31,25
STORE_2,STORE_2_252,2011-06-01,29
STORE_2,STORE_2_252,2011-06-02,28
STORE_2,STORE_2_252,2011-06-03,21
STORE_2,STORE_2_252,2011-06-04,35
STORE_2,STORE_2_252,2011-06-05,34
STORE_2,STORE_2_252,2011-06-06,36
STORE_2,STORE_2_252,2011-06-07,43
STORE_2,STORE_2_252,2011-06-08,43
STORE_2,STORE_2_252,2011-06-09,45
STORE_2,STORE_2_252,2011-06-10,32
STORE_2,STORE_2_252,2011-06-11,35
STORE_2,STORE_2_252,2011-06-12,51
STORE_2,STORE_2_252,2011-06-13,34
STORE_2,STORE_2_252,2011-06-14,42
STORE_2,STORE_2_252,2011-06-15,52
STORE_2,STORE_2_252,2011-06-16,50
STORE_2,STORE_2_252,2011-06-17,51
STORE_2,STORE_2_252,2011-06-18,60
STORE_2,STORE_2_252,2011-06-19,58
STORE_2,STORE_2_252,2011-06-20,81
STORE_2,STORE_2_252,2011-06-21,62
